miui	-12.6279391786	-12.3906208881	0.0974451870823
second	-12.6279391786	-12.3906208881	0.0974451870823
５	-12.6279391786	-11.2920085994	0.0974451870823
应	-6.67990418938	-10.444710739	0.0974451870823
↖	-11.2416448174	-12.3906208881	0.0974451870823
278	-12.6279391786	-12.3906208881	0.0974451870823
蠛	-11.1238617818	-12.3906208881	0.0974451870823
枚	-10.613036158	-12.3906208881	0.0974451870823
丟	-12.2224740705	-12.3906208881	0.0974451870823
even	-12.6279391786	-12.3906208881	0.0974451870823
errors	-11.5293268899	-12.3906208881	0.0974451870823
崩	-11.2416448174	-12.3906208881	0.0974451870823
芬	-12.2224740705	-12.3906208881	0.0974451870823
是	-4.24393458139	-6.99699334173	0.0974451870823
讲	-9.29573466839	-4.91358241577	0.0974451870823
爷	-9.27803509129	-12.3906208881	0.0974451870823
net	-13.3210863591	-11.6974737075	0.0974451870823
骼	-12.6279391786	-12.3906208881	0.0974451870823
︿	-11.2416448174	-12.3906208881	0.0974451870823
у	-12.6279391786	-12.3906208881	0.0974451870823
契	-12.2224740705	-12.3906208881	0.0974451870823
109	-12.6279391786	-12.3906208881	0.0974451870823
录	-7.98354827942	-9.05841637791	0.0974451870823
教	-9.49244496263	-9.55740754403	0.0974451870823
100	-9.10157865395	-11.004326527	0.0974451870823
dry	-12.6279391786	-12.3906208881	0.0974451870823
艺	-10.1430325288	-12.3906208881	0.0974451870823
peqcsx	-13.3210863591	-11.6974737075	0.0974451870823
k	-10.1022105343	-11.6974737075	0.0974451870823
8099	-12.6279391786	-12.3906208881	0.0974451870823
括	-9.88709915464	-11.6974737075	0.0974451870823
旮	-12.6279391786	-12.3906208881	0.0974451870823
轵	-13.3210863591	-11.004326527	0.0974451870823
滴	-9.31375317389	-11.6974737075	0.0974451870823
cindy	-12.2224740705	-12.3906208881	0.0974451870823
vigo	-12.6279391786	-12.3906208881	0.0974451870823
须	-8.24591254389	-11.6974737075	0.0974451870823
广	-7.82802491578	-8.42032897453	0.0974451870823
laiyige	-12.6279391786	-12.3906208881	0.0974451870823
殇	-12.6279391786	-12.3906208881	0.0974451870823
yunshuowang	-13.3210863591	-11.6974737075	0.0974451870823
沉	-11.2416448174	-12.3906208881	0.0974451870823
上	-5.2919793045	-4.61913212797	0.0974451870823
后	-6.35600601352	-6.37690573204	0.0974451870823
碑	-12.2224740705	-12.3906208881	0.0974451870823
餐	-9.98888184895	-9.99272561529	0.0974451870823
怖	-12.2224740705	-12.3906208881	0.0974451870823
蒙	-11.934791998	-12.3906208881	0.0974451870823
┘	-12.2224740705	-12.3906208881	0.0974451870823
txt	-12.2224740705	-12.3906208881	0.0974451870823
辟	-11.934791998	-12.3906208881	0.0974451870823
3510	-11.7116484467	-12.3906208881	0.0974451870823
茬	-13.3210863591	-11.6974737075	0.0974451870823
枯	-12.2224740705	-12.3906208881	0.0974451870823
欲	-10.8361797093	-12.3906208881	0.0974451870823
伴	-9.14669908923	-11.004326527	0.0974451870823
807511979	-13.3210863591	-11.2920085994	0.0974451870823
馈	-8.55040173466	-12.3906208881	0.0974451870823
离	-7.99807637998	-11.6974737075	0.0974451870823
2680	-13.3210863591	-11.004326527	0.0974451870823
鬼	-10.5484976369	-12.3906208881	0.0974451870823
尾	-10.7561370017	-11.2920085994	0.0974451870823
胁	-11.934791998	-12.3906208881	0.0974451870823
框	-10.613036158	-12.3906208881	0.0974451870823
0755	-13.3210863591	-11.2920085994	0.0974451870823
99	-9.71016844648	-10.7811829757	0.0974451870823
glass	-11.934791998	-12.3906208881	0.0974451870823
91	-13.3210863591	-11.6974737075	0.0974451870823
90	-10.6820290295	-12.3906208881	0.0974451870823
槛	-11.7116484467	-11.6974737075	0.0974451870823
虚	-9.68350019939	-8.8352728266	0.0974451870823
95	-11.934791998	-12.3906208881	0.0974451870823
94	-12.6279391786	-12.3906208881	0.0974451870823
172941	-12.6279391786	-12.3906208881	0.0974451870823
跳	-9.98888184895	-12.3906208881	0.0974451870823
vow	-12.6279391786	-12.3906208881	0.0974451870823
号	-7.40488429651	-8.27974702391	0.0974451870823
姻	-12.6279391786	-12.3906208881	0.0974451870823
8836	-13.3210863591	-10.444710739	0.0974451870823
root	-11.5293268899	-12.3906208881	0.0974451870823
8833	-12.6279391786	-12.3906208881	0.0974451870823
态	-8.43828443653	-9.75156355847	0.0974451870823
膀	-12.2224740705	-12.3906208881	0.0974451870823
节	-8.01281866172	-10.5988614189	0.0974451870823
★	-11.934791998	-12.3906208881	0.0974451870823
袆	-12.6279391786	-12.3906208881	0.0974451870823
厌	-10.37664738	-12.3906208881	0.0974451870823
钎	-11.7116484467	-12.3906208881	0.0974451870823
czj	-12.6279391786	-12.3906208881	0.0974451870823
這	-11.2416448174	-12.3906208881	0.0974451870823
媒	-10.8361797093	-12.3906208881	0.0974451870823
茗	-13.3210863591	-10.444710739	0.0974451870823
伟	-10.613036158	-10.5988614189	0.0974451870823
倡	-12.2224740705	-12.3906208881	0.0974451870823
quot	-9.17795163273	-9.44618190892	0.0974451870823
212038	-13.3210863591	-11.6974737075	0.0974451870823
纪	-9.95379052913	-12.3906208881	0.0974451870823
术	-8.4307372309	-9.09478402208	0.0974451870823
how	-11.0185012661	-12.3906208881	0.0974451870823
amazing	-12.6279391786	-12.3906208881	0.0974451870823
137644	-13.3210863591	-11.6974737075	0.0974451870823
qiku	-12.6279391786	-12.3906208881	0.0974451870823
م	-11.934791998	-12.3906208881	0.0974451870823
柄	-11.0185012661	-12.3906208881	0.0974451870823
irfugeruoouertrweotwertgfouiwgrewyt	-12.6279391786	-12.3906208881	0.0974451870823
克	-10.1855921432	-10.5988614189	0.0974451870823
前	-6.91255756806	-8.00859425341	0.0974451870823
坏	-8.50890200375	-12.3906208881	0.0974451870823
塑	-10.1430325288	-12.3906208881	0.0974451870823
幕	-8.68635737089	-12.3906208881	0.0974451870823
翔	-11.5293268899	-12.3906208881	0.0974451870823
胖	-10.2300439058	-12.3906208881	0.0974451870823
几	-6.9789649404	-7.58659984335	0.0974451870823
512	-12.2224740705	-12.3906208881	0.0974451870823
巨	-10.5484976369	-12.3906208881	0.0974451870823
卷	-11.2416448174	-11.6974737075	0.0974451870823
747568610	-12.6279391786	-12.3906208881	0.0974451870823
687	-12.6279391786	-12.3906208881	0.0974451870823
516	-13.3210863591	-10.444710739	0.0974451870823
驽	-12.6279391786	-12.3906208881	0.0974451870823
683	-13.3210863591	-8.9566336836	0.0974451870823
zan	-12.6279391786	-12.3906208881	0.0974451870823
脂	-11.1238617818	-11.2920085994	0.0974451870823
萄	-11.934791998	-9.29957843473	0.0974451870823
丈	-11.934791998	-12.3906208881	0.0974451870823
较	-7.55903497634	-9.17174506322	0.0974451870823
尔	-10.2765639214	-11.2920085994	0.0974451870823
挖	-11.5293268899	-12.3906208881	0.0974451870823
12312312312	-12.6279391786	-12.3906208881	0.0974451870823
就	-5.02578749962	-7.63703069698	0.0974451870823
fit	-12.2224740705	-12.3906208881	0.0974451870823
符	-9.35079444557	-11.2920085994	0.0974451870823
pgywytpwrtywytwripyrwywrt	-12.6279391786	-12.3906208881	0.0974451870823
,	-6.73629496674	-7.15417892526	0.0974451870823
涵	-10.3253540856	-12.3906208881	0.0974451870823
谴	-11.3751762101	-12.3906208881	0.0974451870823
炷	-12.6279391786	-12.3906208881	0.0974451870823
嘸	-13.3210863591	-11.6974737075	0.0974451870823
haier	-12.6279391786	-12.3906208881	0.0974451870823
所	-7.15987903743	-10.444710739	0.0974451870823
摄	-8.01281866172	-8.31308344418	0.0974451870823
010568	-12.6279391786	-12.3906208881	0.0974451870823
勋	-12.6279391786	-12.3906208881	0.0974451870823
重	-7.34982451933	-11.6974737075	0.0974451870823
が	-12.6279391786	-12.3906208881	0.0974451870823
廓	-12.6279391786	-12.3906208881	0.0974451870823
441315518	-13.3210863591	-11.6974737075	0.0974451870823
5999	-12.6279391786	-12.3906208881	0.0974451870823
meas	-12.6279391786	-12.3906208881	0.0974451870823
学	-7.27135290389	-4.83576236704	0.0974451870823
翩	-12.6279391786	-12.3906208881	0.0974451870823
臭	-11.2416448174	-12.3906208881	0.0974451870823
诱	-10.37664738	-12.3906208881	0.0974451870823
倒	-8.89026956028	-12.3906208881	0.0974451870823
践	-11.0185012661	-12.3906208881	0.0974451870823
arrow	-12.6279391786	-12.3906208881	0.0974451870823
培	-10.8361797093	-12.3906208881	0.0974451870823
bong	-9.63220690501	-12.3906208881	0.0974451870823
luck	-11.934791998	-12.3906208881	0.0974451870823
持	-5.801393955	-8.60643125417	0.0974451870823
罪	-9.5368967252	-12.3906208881	0.0974451870823
标	-8.16779476462	-10.0880357951	0.0974451870823
予	-9.91988897746	-11.6974737075	0.0974451870823
越	-6.86431670355	-4.21198209949	0.0974451870823
笑	-9.17795163273	-11.6974737075	0.0974451870823
骐	-12.6279391786	-12.3906208881	0.0974451870823
390	-11.934791998	-12.3906208881	0.0974451870823
耗	-8.57615423076	-12.3906208881	0.0974451870823
优	-8.05322820006	-6.4066846074	0.0974451870823
399	-10.9231910863	-12.3906208881	0.0974451870823
398	-12.6279391786	-12.3906208881	0.0974451870823
rt	-12.6279391786	-12.3906208881	0.0974451870823
rp	-11.5293268899	-8.23173780473	0.0974451870823
896	-12.6279391786	-12.3906208881	0.0974451870823
tianjia	-12.6279391786	-12.3906208881	0.0974451870823
555555	-12.2224740705	-12.3906208881	0.0974451870823
사	-12.2224740705	-12.3906208881	0.0974451870823
서	-11.934791998	-12.3906208881	0.0974451870823
content	-12.6279391786	-12.3906208881	0.0974451870823
420873925	-12.6279391786	-12.3906208881	0.0974451870823
貴	-11.934791998	-12.3906208881	0.0974451870823
surprise	-12.6279391786	-12.3906208881	0.0974451870823
喺	-12.6279391786	-12.3906208881	0.0974451870823
datatraveler	-12.6279391786	-12.3906208881	0.0974451870823
ك	-11.934791998	-12.3906208881	0.0974451870823
懂	-8.64825752466	-6.03277862158	0.0974451870823
2232707409	-12.2224740705	-12.3906208881	0.0974451870823
其	-7.15987903743	-10.5988614189	0.0974451870823
免	-7.59423861153	-8.58395839831	0.0974451870823
246	-12.6279391786	-12.3906208881	0.0974451870823
241	-12.6279391786	-12.3906208881	0.0974451870823
240	-12.6279391786	-12.3906208881	0.0974451870823
	-12.2224740705	-12.3906208881	0.0974451870823
sensors	-12.2224740705	-12.3906208881	0.0974451870823
249	-12.6279391786	-11.6974737075	0.0974451870823
江	-10.9231910863	-11.6974737075	0.0974451870823
连	-7.69346524543	-10.5988614189	0.0974451870823
略	-9.36984264054	-12.3906208881	0.0974451870823
實	-12.6279391786	-12.3906208881	0.0974451870823
罩	-11.7116484467	-12.3906208881	0.0974451870823
atm	-12.2224740705	-12.3906208881	0.0974451870823
惬	-12.6279391786	-12.3906208881	0.0974451870823
atv	-12.6279391786	-12.3906208881	0.0974451870823
乳	-13.3210863591	-11.6974737075	0.0974451870823
iso	-12.6279391786	-12.3906208881	0.0974451870823
偷	-8.89026956028	-10.444710739	0.0974451870823
相	-7.08863834257	-8.62942077239	0.0974451870823
驻	-12.2224740705	-8.98942350642	0.0974451870823
好	-4.42313067224	-7.19766403719	0.0974451870823
user	-13.3210863591	-11.6974737075	0.0974451870823
王	-9.7947258345	-12.3906208881	0.0974451870823
谊	-12.6279391786	-12.3906208881	0.0974451870823
疏	-11.934791998	-12.3906208881	0.0974451870823
嘎	-10.8361797093	-12.3906208881	0.0974451870823
崔	-12.6279391786	-11.6974737075	0.0974451870823
179	-12.6279391786	-12.3906208881	0.0974451870823
或	-7.41572451107	-8.98942350642	0.0974451870823
趟	-11.7116484467	-12.3906208881	0.0974451870823
务	-9.01702126592	-6.46369486211	0.0974451870823
钥	-8.92663720445	-12.3906208881	0.0974451870823
xie	-12.6279391786	-12.3906208881	0.0974451870823
3693	-13.3210863591	-11.6974737075	0.0974451870823
3694	-13.3210863591	-11.6974737075	0.0974451870823
斯	-10.0629898211	-12.3906208881	0.0974451870823
خ	-12.6279391786	-12.3906208881	0.0974451870823
贴	-8.06881293107	-12.3906208881	0.0974451870823
制	-7.47754194209	-4.06434610069	0.0974451870823
霸	-9.91988897746	-12.3906208881	0.0974451870823
060	-12.6279391786	-12.3906208881	0.0974451870823
无	-6.63522541205	-7.64568875972	0.0974451870823
友	-7.54964523599	-8.00859425341	0.0974451870823
煌	-11.934791998	-12.3906208881	0.0974451870823
筐	-12.6279391786	-12.3906208881	0.0974451870823
zhezhao	-12.6279391786	-12.3906208881	0.0974451870823
毛	-8.99035301883	-9.68257068698	0.0974451870823
乞	-12.2224740705	-12.3906208881	0.0974451870823
占	-9.31375317389	-11.2920085994	0.0974451870823
矣	-11.7116484467	-12.3906208881	0.0974451870823
啤	-12.6279391786	-12.3906208881	0.0974451870823
绩	-12.2224740705	-10.1933963107	0.0974451870823
13266559186	-12.6279391786	-12.3906208881	0.0974451870823
普	-8.21514088522	-11.6974737075	0.0974451870823
project	-13.3210863591	-11.6974737075	0.0974451870823
浴	-11.0185012661	-12.3906208881	0.0974451870823
06398532	-12.6279391786	-12.3906208881	0.0974451870823
寻	-9.88709915464	-12.3906208881	0.0974451870823
yiz	-12.6279391786	-12.3906208881	0.0974451870823
275	-12.6279391786	-12.3906208881	0.0974451870823
mini	-10.9231910863	-12.3906208881	0.0974451870823
會	-11.934791998	-12.3906208881	0.0974451870823
搅	-12.2224740705	-12.3906208881	0.0974451870823
薄	-9.36984264054	-12.3906208881	0.0974451870823
侈	-11.2416448174	-12.3906208881	0.0974451870823
册	-10.2765639214	-9.99272561529	0.0974451870823
３	-11.934791998	-9.0233250581	0.0974451870823
抖	-10.613036158	-12.3906208881	0.0974451870823
15217760175	-12.2224740705	-11.6974737075	0.0974451870823
榜	-11.3751762101	-12.3906208881	0.0974451870823
负	-9.40906335369	-9.99272561529	0.0974451870823
圣	-11.2416448174	-12.3906208881	0.0974451870823
疤	-12.2224740705	-12.3906208881	0.0974451870823
大	-5.50628292963	-6.94820317756	0.0974451870823
挫	-12.6279391786	-12.3906208881	0.0974451870823
粪	-12.6279391786	-12.3906208881	0.0974451870823
vga	-12.2224740705	-12.3906208881	0.0974451870823
支	-5.84009419625	-8.80710194963	0.0974451870823
樱	-12.2224740705	-12.3906208881	0.0974451870823
记	-8.10615060151	-10.7811829757	0.0974451870823
氵	-13.3210863591	-11.2920085994	0.0974451870823
趴	-12.2224740705	-12.3906208881	0.0974451870823
無	-11.7116484467	-12.3906208881	0.0974451870823
73323367	-13.3210863591	-11.6974737075	0.0974451870823
义	-8.67669545998	-12.3906208881	0.0974451870823
object	-13.3210863591	-11.2920085994	0.0974451870823
遍	-9.91988897746	-9.25512667216	0.0974451870823
当	-7.18768831612	-6.43219619506	0.0974451870823
展	-8.38661242599	-6.48525904003	0.0974451870823
tyw	-11.934791998	-12.3906208881	0.0974451870823
macbook	-12.6279391786	-12.3906208881	0.0974451870823
叠	-10.3253540856	-12.3906208881	0.0974451870823
督	-10.1022105343	-12.3906208881	0.0974451870823
3602213	-12.6279391786	-12.3906208881	0.0974451870823
髦	-12.2224740705	-12.3906208881	0.0974451870823
m	-9.33210231256	-11.2920085994	0.0974451870823
話	-12.6279391786	-12.3906208881	0.0974451870823
555555555555555555555555555555555555555555555555555555	-12.6279391786	-12.3906208881	0.0974451870823
佳	-9.91988897746	-12.3906208881	0.0974451870823
酷	-6.21612091085	-9.34609845036	0.0974451870823
1761	-12.6279391786	-12.3906208881	0.0974451870823
顽	-11.2416448174	-12.3906208881	0.0974451870823
+	-8.87843510263	-11.004326527	0.0974451870823
蜂	-11.934791998	-12.3906208881	0.0974451870823
‘	-10.6820290295	-12.3906208881	0.0974451870823
挚	-10.9231910863	-12.3906208881	0.0974451870823
依	-9.47093875741	-12.3906208881	0.0974451870823
两	-7.59750125717	-9.44618190892	0.0974451870823
liuyang	-12.6279391786	-12.3906208881	0.0974451870823
那	-6.4063554664	-8.89411332662	0.0974451870823
691	-12.6279391786	-12.3906208881	0.0974451870823
座	-9.31375317389	-12.3906208881	0.0974451870823
11111	-12.6279391786	-12.3906208881	0.0974451870823
699	-11.7116484467	-11.6974737075	0.0974451870823
ج	-12.6279391786	-12.3906208881	0.0974451870823
段	-8.82127668879	-11.6974737075	0.0974451870823
逸	-11.0185012661	-10.444710739	0.0974451870823
区	-8.77779157685	-11.004326527	0.0974451870823
胃	-11.1238617818	-12.3906208881	0.0974451870823
杂	-9.60751429242	-11.004326527	0.0974451870823
nex	-12.6279391786	-12.3906208881	0.0974451870823
仇	-11.934791998	-12.3906208881	0.0974451870823
浆	-12.6279391786	-12.3906208881	0.0974451870823
觉	-6.19741357392	-8.5619794916	0.0974451870823
案	-9.82457879765	-10.3111793464	0.0974451870823
哋	-13.3210863591	-11.6974737075	0.0974451870823
癌	-12.2224740705	-12.3906208881	0.0974451870823
煎	-12.6279391786	-12.3906208881	0.0974451870823
聘	-11.2416448174	-9.55740754403	0.0974451870823
泛	-11.3751762101	-12.3906208881	0.0974451870823
面	-6.72804182498	-9.13252435006	0.0974451870823
继	-8.30380652231	-11.6974737075	0.0974451870823
碗	-10.1855921432	-12.3906208881	0.0974451870823
苯	-12.2224740705	-12.3906208881	0.0974451870823
汰	-11.0185012661	-11.6974737075	0.0974451870823
epson	-12.6279391786	-12.3906208881	0.0974451870823
雷	-10.3253540856	-11.6974737075	0.0974451870823
坨	-11.934791998	-12.3906208881	0.0974451870823
bao	-12.2224740705	-12.3906208881	0.0974451870823
峻	-12.6279391786	-12.3906208881	0.0974451870823
忽	-9.33210231256	-12.3906208881	0.0974451870823
變	-12.6279391786	-12.3906208881	0.0974451870823
회	-12.6279391786	-12.3906208881	0.0974451870823
52800	-12.6279391786	-12.3906208881	0.0974451870823
徒	-11.2416448174	-12.3906208881	0.0974451870823
溜	-10.8361797093	-12.3906208881	0.0974451870823
02	-11.934791998	-10.444710739	0.0974451870823
03	-12.2224740705	-11.2920085994	0.0974451870823
00	-11.5293268899	-12.3906208881	0.0974451870823
01	-12.2224740705	-11.6974737075	0.0974451870823
06	-12.6279391786	-12.3906208881	0.0974451870823
07	-12.6279391786	-12.3906208881	0.0974451870823
04	-12.6279391786	-12.3906208881	0.0974451870823
05	-12.2224740705	-11.6974737075	0.0974451870823
天	-6.23685993702	-4.84311920527	0.0974451870823
08	-11.5293268899	-12.3906208881	0.0974451870823
09	-11.934791998	-11.004326527	0.0974451870823
25590308122	-13.3210863591	-11.6974737075	0.0974451870823
음	-12.6279391786	-12.3906208881	0.0974451870823
麼	-11.934791998	-12.3906208881	0.0974451870823
稿	-11.2416448174	-12.3906208881	0.0974451870823
淆	-11.7116484467	-12.3906208881	0.0974451870823
婶	-11.934791998	-12.3906208881	0.0974451870823
孕	-11.0185012661	-12.3906208881	0.0974451870823
388	-12.2224740705	-12.3906208881	0.0974451870823
機	-12.6279391786	-12.3906208881	0.0974451870823
vhfdgn	-13.3210863591	-11.6974737075	0.0974451870823
灣	-11.934791998	-12.3906208881	0.0974451870823
勤	-11.7116484467	-12.3906208881	0.0974451870823
左	-9.08697985452	-7.64568875972	0.0974451870823
良	-9.31375317389	-12.3906208881	0.0974451870823
泰	-11.1238617818	-12.3906208881	0.0974451870823
陷	-10.613036158	-12.3906208881	0.0974451870823
兹	-11.7116484467	-12.3906208881	0.0974451870823
烸	-13.3210863591	-11.6974737075	0.0974451870823
综	-12.2224740705	-11.6974737075	0.0974451870823
茄	-12.6279391786	-11.6974737075	0.0974451870823
粑	-11.934791998	-12.3906208881	0.0974451870823
active	-12.6279391786	-12.3906208881	0.0974451870823
258	-13.3210863591	-11.6974737075	0.0974451870823
initiative	-13.3210863591	-11.2920085994	0.0974451870823
15618988459	-12.6279391786	-12.3906208881	0.0974451870823
250	-12.2224740705	-12.3906208881	0.0974451870823
戚	-11.7116484467	-11.6974737075	0.0974451870823
256	-12.2224740705	-12.3906208881	0.0974451870823
😢	-12.6279391786	-12.3906208881	0.0974451870823
1582674801	-12.6279391786	-12.3906208881	0.0974451870823
.	-5.24270825549	-4.3517861303	0.0974451870823
贰	-12.2224740705	-12.3906208881	0.0974451870823
串	-10.6820290295	-12.3906208881	0.0974451870823
点	-5.84518038975	-8.62942077239	0.0974451870823
刺	-11.0185012661	-11.6974737075	0.0974451870823
纽	-10.613036158	-12.3906208881	0.0974451870823
renk	-12.2224740705	-12.3906208881	0.0974451870823
臃	-11.934791998	-12.3906208881	0.0974451870823
時	-11.7116484467	-11.6974737075	0.0974451870823
suan	-12.6279391786	-12.3906208881	0.0974451870823
过	-5.88035265173	-8.26348650304	0.0974451870823
hepa	-12.2224740705	-12.3906208881	0.0974451870823
結	-13.3210863591	-5.47291527825	0.0974451870823
姓	-9.5368967252	-12.3906208881	0.0974451870823
答	-9.85535045632	-11.6974737075	0.0974451870823
165	-12.2224740705	-12.3906208881	0.0974451870823
160	-12.6279391786	-12.3906208881	0.0974451870823
作	-6.84257671691	-4.12291522332	0.0974451870823
刑	-11.3751762101	-12.3906208881	0.0974451870823
院	-10.4307146012	-11.6974737075	0.0974451870823
365362785	-12.6279391786	-12.3906208881	0.0974451870823
sll	-12.6279391786	-12.3906208881	0.0974451870823
ugly	-12.6279391786	-12.3906208881	0.0974451870823
價	-13.3210863591	-10.444710739	0.0974451870823
牺	-11.5293268899	-12.3906208881	0.0974451870823
寿	-10.4307146012	-12.3906208881	0.0974451870823
搁	-12.2224740705	-12.3906208881	0.0974451870823
windowsphone	-12.6279391786	-12.3906208881	0.0974451870823
蚂	-12.6279391786	-12.3906208881	0.0974451870823
ip	-11.5293268899	-11.2920085994	0.0974451870823
is	-11.934791998	-12.3906208881	0.0974451870823
😍	-11.934791998	-12.3906208881	0.0974451870823
it	-10.6820290295	-11.6974737075	0.0974451870823
in	-12.2224740705	-12.3906208881	0.0974451870823
抚	-11.934791998	-9.29957843473	0.0974451870823
丝	-8.82127668879	-9.21256705774	0.0974451870823
id	-11.2416448174	-8.38328770285	0.0974451870823
if	-13.3210863591	-11.6974737075	0.0974451870823
別	-12.2224740705	-12.3906208881	0.0974451870823
弧	-11.7116484467	-12.3906208881	0.0974451870823
dhg	-13.3210863591	-8.9566336836	0.0974451870823
things	-12.6279391786	-12.3906208881	0.0974451870823
재	-12.6279391786	-12.3906208881	0.0974451870823
振	-11.3751762101	-12.3906208881	0.0974451870823
肮	-12.6279391786	-12.3906208881	0.0974451870823
亲	-7.66160414336	-8.75303472836	0.0974451870823
harmony	-11.934791998	-12.3906208881	0.0974451870823
xxoo	-12.6279391786	-12.3906208881	0.0974451870823
electro	-12.6279391786	-12.3906208881	0.0974451870823
︽	-12.6279391786	-12.3906208881	0.0974451870823
с	-11.934791998	-12.3906208881	0.0974451870823
降	-8.55040173466	-10.7811829757	0.0974451870823
协	-10.4307146012	-11.6974737075	0.0974451870823
kit	-12.2224740705	-12.3906208881	0.0974451870823
屑	-12.2224740705	-12.3906208881	0.0974451870823
绒	-12.2224740705	-12.3906208881	0.0974451870823
ddns	-12.2224740705	-12.3906208881	0.0974451870823
远	-7.41300342095	-8.33017787754	0.0974451870823
vjqlex	-13.3210863591	-11.6974737075	0.0974451870823
团	-9.2267417969	-11.004326527	0.0974451870823
古	-9.33210231256	-12.3906208881	0.0974451870823
姨	-11.3751762101	-12.3906208881	0.0974451870823
药	-10.613036158	-12.3906208881	0.0974451870823
瓶	-9.95379052913	-12.3906208881	0.0974451870823
803	-12.6279391786	-12.3906208881	0.0974451870823
802	-11.934791998	-11.6974737075	0.0974451870823
800	-11.3751762101	-12.3906208881	0.0974451870823
幽	-11.5293268899	-12.3906208881	0.0974451870823
翼	-11.3751762101	-12.3906208881	0.0974451870823
804	-12.6279391786	-12.3906208881	0.0974451870823
极	-8.54196286601	-11.6974737075	0.0974451870823
咪	-10.9231910863	-12.3906208881	0.0974451870823
同	-7.22526179669	-8.72705924196	0.0974451870823
帐	-11.3751762101	-12.3906208881	0.0974451870823
1997079397	-13.3210863591	-11.6974737075	0.0974451870823
战	-9.71016844648	-11.004326527	0.0974451870823
yes	-11.2416448174	-12.3906208881	0.0974451870823
愚	-12.6279391786	-12.3906208881	0.0974451870823
ctia	-12.6279391786	-12.3906208881	0.0974451870823
hai	-12.6279391786	-12.3906208881	0.0974451870823
劣	-11.2416448174	-12.3906208881	0.0974451870823
hao	-11.934791998	-12.3906208881	0.0974451870823
legion	-12.6279391786	-12.3906208881	0.0974451870823
断	-8.28413375671	-9.99272561529	0.0974451870823
丰	-10.5484976369	-11.004326527	0.0974451870823
育	-10.9231910863	-12.3906208881	0.0974451870823
easy	-11.5293268899	-12.3906208881	0.0974451870823
券	-12.6279391786	-11.6974737075	0.0974451870823
尼	-9.49244496263	-12.3906208881	0.0974451870823
鼓	-9.85535045632	-12.3906208881	0.0974451870823
lji	-13.3210863591	-11.2920085994	0.0974451870823
資	-12.6279391786	-6.66052110511	0.0974451870823
诉	-9.16220327576	-11.6974737075	0.0974451870823
像	-6.68382832784	-7.81590990958	0.0974451870823
忑	-12.2224740705	-12.3906208881	0.0974451870823
qidai	-11.7116484467	-12.3906208881	0.0974451870823
駕	-12.6279391786	-12.3906208881	0.0974451870823
燥	-10.6820290295	-12.3906208881	0.0974451870823
饪	-11.5293268899	-12.3906208881	0.0974451870823
rxwdoh	-12.6279391786	-12.3906208881	0.0974451870823
据	-8.03281932843	-6.41681127622	0.0974451870823
俱	-11.5293268899	-11.004326527	0.0974451870823
叹	-11.5293268899	-12.3906208881	0.0974451870823
422859717	-12.6279391786	-12.3906208881	0.0974451870823
169957	-12.6279391786	-12.3906208881	0.0974451870823
